Walked into the studio to a surprise birthday party from these two @jackantonoff &amp; Laura Sisk - it’s equally wild and cozy to think it was the three of us in a room making a song called Lover here last year. ♥️ ,93467,9394,2019-12-18 15:46:12,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Claws out, kitties. 🐈 ",256972,29574,2019-12-17 04:14:01,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
How To Be A Cat • Go see #CatsMovie in theaters December 20 (if you’re feline up for it 😻) ,89310,13368,2019-12-16 18:11:39,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @GlastoFest: ""She’s one of the biggest stars in the world and her songs are absolutely amazing. We’re so delighted.” 

Taylor Swift. Sun…",0,2849,2019-12-15 17:11:14,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I’m ecstatic to tell you that I’ll be headlining Glastonbury on its 50th anniversary - See you there! 💋 ,121869,12971,2019-12-15 16:59:17,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Honestly spending my 30th with the fans who have made my life what it is at jingle ball, then throwing the most aggressive holiday party known to womankind... I just.. seriously feel so lucky and will spend forever trying to find ways to say thank you. *cries in Christmas tree* ",111722,13499,2019-12-14 17:09:54,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Happy birthday but make it santa 🎅 ,152908,19373,2019-12-14 16:48:10,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Fur real guys this was my cake 🎂 ,287742,31815,2019-12-14 16:10:01,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @jamesblake: Oh and @taylorswift13 made a great speech about the gender imbalance in the industry and everybody should see it,0,4078,2019-12-13 14:21:41,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
WHO’S GONNA TELL HER SHE’S THIRTAY NOW 🧁 ,378816,56154,2019-12-13 05:08:28,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"When you’re pretttttty sure that if you were a man, you’d be the man 💅
📷: Sami Drasin ",180562,23289,2019-12-11 22:56:24,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"If it don’t fits I still sits - small wooden box edition 💋
📷: Sami Drasin ",94839,11479,2019-12-11 21:58:25,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
HEY THANKS @BILLBOARD 🙏 it was a whole entire party chatting with @jasonlipshutz and Sami Drasin killed it with these photos!! Thank you so much for this honor. 😸 ,75273,10847,2019-12-11 21:33:40,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"✨✨✨✨✨✨✨✨✨✨✨✨✨ @people 📸 Miller Mobley

 ",88014,10709,2019-12-10 17:44:51,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Throwback to my first day on the set of @catsmovie. Basically, Bombalurina is one of those really mischievous cats you see in internet videos who has figured out how to open human doors 🚪 ",94835,11059,2019-12-10 14:36:42,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I ended up spending many days on set watching the other performers do their scenes. Watching the character Victoria, played by Frankie Hayward inspired me so much and Beautiful Ghosts was the result. Congrats to my co-writer and buddy 4 life @OfficialALW. This is just purrfect 😸",39440,4127,2019-12-09 14:45:29,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I woke up today to the news that Beautiful Ghosts is nominated for a Golden Globe - it’s so cool that one of the most fun, fulfilling creative experiences I’ve ever had is being honored in this way by the HFPA. ",89537,11803,2019-12-09 14:45:28,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Here we are on said Xmas tree farm. And I just want to say that my parents are the real 90’s fashion icons. I have spoken. ,112726,12420,2019-12-06 20:01:53,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I actually did grow up on a Christmas tree farm. In a gingerbread house, deep within the yummy gummy gumdrop forest. Where, funnily enough, this song is their national anthem. #ChristmasTreeFarm song and video out now 🎄 ",105304,21794,2019-12-06 05:08:48,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"When in doubt, ask the itty bitty pretty kitty committee. When they shun you with silence, ambivalence, and judgmental brush offs... just put the song out anyway. NEW XMAS SONG AND VIDEO (made from home videos 👨‍👩‍👧‍👦) OUT TONIGHT #ChristmasTreeFarm 🌲🎄🌲🎄🌲🎄🌲🎄🌲🎄🌲🎄🌲 ",162337,29585,2019-12-05 13:18:23,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Sock Appreciation Post 🧦 ,234867,28265,2019-12-04 17:58:27,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Thank you @people, @chiumelo, @danwakeford, and 📸 Miller Mobley 😃  ",85695,11339,2019-12-04 15:19:17,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
This is the one face I made that day ,320641,41078,2019-12-01 17:24:39,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Bored girl at the holiday party. ,227423,27529,2019-12-01 17:18:29,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"HEY @britishvogue! It’s always a dreamscape of creativity &amp; hilarity working with @Edward_Enninful but putting him together with @patmcgrathreal = the funniest wildest shoot I’ve been on 😹 Love this team, so grateful for everyone involved Craig McDean, @GuidoPalau, @JillDemling ",100189,15246,2019-12-01 17:05:25,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"So excited to release the new version of Lover, the First Dance Remix - based on the arrangement of the AMAs performance!  ",135601,15362,2019-11-26 05:22:34,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I was up there because of you and I know that every minute of every day ❤️ photo by 📸 Kevin Winter ,220442,29753,2019-11-25 07:52:34,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Hi guys have I told you lately that I LOVE YOU ,392739,62459,2019-11-25 07:27:46,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@paginaskinner @reidoburrito95 @TeenVogue This just made me SO emotional. @reidoburrito95 I can’t tell you how honored I am that my song has been even a small part in your journey. You did the brave thing and stood up for your truth 👏👏👏👏👏👏👏👏👏👏👏👏👏,12882,1923,2019-11-23 03:28:19,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"The lyric video for the Lover remix is here and she’s wintery cute check her out 🌨❄️☃️ @ShawnMendes 

 ",84401,12117,2019-11-22 23:10:09,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Don’t know what else to do ,846770,248070,2019-11-14 23:35:53,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
“Beautiful Ghosts” out tomorrow at 12:01 a.m. EST 😺 @catsmovie ,109409,19429,2019-11-14 13:17:43,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Well guys it finally happened: WE DID A COLLABORASHAWN. Sending out a whole entire THANKS BUDDY to @ShawnMendes rn -
I’m so stoked that our remix of Lover is out NOW!

 ",151158,25642,2019-11-13 12:13:40,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
According to my jet lag it is one hundred o clock celsius. ,176155,18821,2019-11-12 16:07:10,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Dressing room is lit ,174840,22995,2019-11-11 14:01:08,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"If it don’t fits, I still sits. ",215819,25027,2019-11-10 17:47:35,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
🍬💕pretty city 🍭🌸 ,174267,18441,2019-11-09 03:35:59,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @taylornation13: The Taylor Swift Eras Collection is available NOW until Monday at Noon EST! 💗 Shop here:  ,0,3143,2019-11-08 05:17:58,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Earring said SMILE but I stay smirking. 😏 ,118527,13106,2019-11-07 13:04:03,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Ya could I get these to go? @ntv_sukkiri ,126242,14642,2019-11-07 03:12:36,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"💗 Tokyo is for Lovers 💗

📷: Kayoko Yamamoto ",92948,10645,2019-11-07 00:21:45,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
S/O to all the moms whose adult daughters ask them to take a pic in a hotel hallway bc they’re feeling their outfit - you’re the real mvps 🏅 ,135585,14629,2019-11-06 22:04:44,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Have arrived in the land of cat cafes and eternal cuteness TOKYO HI 💕🌸🍭🍬🎆 I’m off to stare into pastel aquariums and hug all the people CAN’T WAIT TO SEE YOU GUYS LATER! ,111332,13652,2019-11-06 06:12:16,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
You heard it here first 👽 😇 🎶 Watch us on @NBCTheVoice at 8/7c tonight! @kellyclarkson ,49640,4982,2019-11-06 00:38:24,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @KellyClarksonTV: 🎶 Is it too soon to do this yet? 🎶 To celebrate #TaylorOnTheVoice, giving you an early look at tomorrow's @TaylorSwift…",0,3807,2019-11-04 23:51:12,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Playing with filters and yelling with the Legend himself. Tune in to @NBCTheVoice tonight at 8/7c! @johnlegend ,58659,5935,2019-11-04 22:36:00,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"We talked emo bands, favorite lyricists (hey @petewentz &amp; @LanaDelRey), zingers, and soooo much more. Full interview with @zanelowe is live on @Beats1 @AppleMusic! 💕  ",45908,6311,2019-10-30 18:36:13,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Catch us on @NBCTheVoice tonight at 8/7c! @gwenstefani 💗 ,58759,5869,2019-10-29 22:35:10,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Hug your cat today. Or don’t, if your cat hates hugs. But anyway. Happy #NationalCatDay from me, Olivia, Meredith, and Benjamin. 😸😸😸👱🏻‍♀️ ",126208,20967,2019-10-29 18:47:47,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I was promised Lively 🤷🏼‍♀️ But Shelton is cool too. SO excited to be on @NBCTheVoice with @blakeshelton tonight at 8/7c! ,82142,8756,2019-10-28 21:39:52,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Talked with @zanelowe about @catsmovie + my original song for the film ""Beautiful Ghosts"" 🌟 Watch the clip now - but we talked about a lot more than that so listen to our full conversation coming next Wednesday on @AppleMusic @Beats1!  ",43245,5429,2019-10-25 19:30:01,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I was so excited when @OfficialALW asked me to write an original song with him for @catsmovie. “Beautiful Ghosts” is performed in the film by the extraordinary Francesca Hayward who plays “Victoria” &amp; reprised by Dame Judi Dench (!!!!!) who plays “Old Deuteronomy” 😺 Coming soon! ,63762,10433,2019-10-25 00:26:11,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@GiphyPop Because it is. 💁‍♀️ ,8739,1858,2019-10-24 23:02:19,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Because of you, there was a 2nd 3rd 4th 5th 6th and 7th album. You guys made me into a headliner because you wanted to see me play. And your support all these years is what’s helped me stay true to that kid I was when I started out. #13YearsOfTaylor",120550,19812,2019-10-24 19:40:51,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I said in an interview 13 years ago ""I'm just hoping that I have a second album that does as well as the first &amp; someday get to be a headliner, &amp; always be the same person that I started out as.” Scrolling through your posts has me feeling all the feelings &amp; I want to thank you. ",283895,57372,2019-10-24 19:40:51,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Tiny desk, BIG mood. Thank you @NPR for that awesome experience, I can’t wait to relive it when #tinydesk comes out! 📷 @BobBoilen ",92987,11534,2019-10-11 16:26:12,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"💛💚💜💗💜💚💛

📷: Mary Ellen Matthews ",92690,10524,2019-10-08 20:47:04,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Had the best time playing Lover on @nbcsnl exactly the way I wrote it, on piano in a quiet moment. A huge thank you to Lenny Pickett for playing on False God🎷! Phoebe was excellent as host &amp; Mary Ellen Matthews is always awesome to work with. Make sure to watch Camila next week! ",81782,9745,2019-10-07 16:34:07,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @taylornation13: The #Lover 2-Disc Color Vinyl Set is available for pre-order now 💘 

Pre-order here:  ",0,2816,2019-10-04 15:56:46,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Threw out our cloaks and our daggers because it’s morning now.. 💜 

📷: Erik Madigan Heck ",100020,11611,2019-09-21 13:49:12,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"It’s blue, the feeling I got 💙

📷: Erik Madigan Heck ",100451,13631,2019-09-18 18:25:09,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"It’s golden, like daylight 💛

📷: Erik Madigan Heck ",120049,17543,2019-09-18 14:38:20,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I hadn’t done a @RollingStone cover in 5 years, and hadn’t seen @hiattb since I got in 2 car crashes while driving him around during our interview in 2012. 🤦‍♀️ There were no cars driven this time, but we had a lot to catch up on. 
📷: Erik Madigan Heck
 ",71444,12868,2019-09-18 12:30:39,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"The Lover album is open fields, sunsets, + SUMMER. I want to perform it in a way that feels authentic. I want to go to some places I haven’t been and play festivals. Where we didn’t have festivals, we made some. Introducing, Lover Fest East + West!  ",92707,17603,2019-09-17 14:29:05,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Got to play some new songs from Lover acoustic tonight, this was such an awesome way to celebrate this album finally being out in the world 🥰
📷: @HogieDave // @GettyVIP ",53957,7603,2019-09-09 22:28:58,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Tonight in Paris!!! Thank you to everyone who flew from all over the world to be at the City of Lover Concert! 💗💗💗
📷: @HogieDave // @GettyVIP ",95409,13623,2019-09-09 22:21:36,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
💗💗💗💗💗💗💗💗💗💗💗💗💗 ,170185,23887,2019-08-31 16:03:42,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Listen to “Lover” on the @AppleMusic #AListPop playlist 💕  ,38641,5057,2019-08-30 16:15:41,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Been sleeping so long in a twenty year dark night, but now I see daylight. 🌸 ",59485,4099,2019-08-29 20:59:08,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
It’s nice to have a friend 🥰 ,33774,2562,2019-08-29 20:53:36,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I could never look away ✨ ,34600,2682,2019-08-29 20:49:04,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Meet me in the afterglow 💘 ,26613,2165,2019-08-29 20:41:51,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I counted days, I counted miles...to see you there. 💗 ",32721,2387,2019-08-29 20:38:33,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
And I’ll never let you GO cause I know this is a FIGHT that someday we’re gonna WIN 💗 ,29827,2516,2019-08-29 20:33:27,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Like a Tennessee Stella McCartney 💘 The full #StellaxTaylorSwift line is available until midnight eastern tonight! 

 ",45548,6311,2019-08-29 16:55:40,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @taylornation13: The full #StellaxTaylorSwift line is BACK for 24 hours! Don’t miss out 💞 
Shop here:  ",0,1724,2019-08-29 04:20:09,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I can still see it all in my mind 💗 ,62336,4617,2019-08-28 20:52:00,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I look through the windows of this love 💕 ,38541,2918,2019-08-28 20:44:43,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
This love is worth the fight ❤️ ,33923,2745,2019-08-28 20:34:05,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"We were a fresh page on the desk, filling in the blanks as we go 💗 ",28267,2431,2019-08-28 20:24:34,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
It’s been a long time coming but... 💘 ,28202,2288,2019-08-28 20:17:28,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Things will never be the same 💗 ,30179,2507,2019-08-28 20:09:00,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"“Taylor Swift’s diary entries are a must-read companion to Lover” was a thing The New York Times said so here’s where you can get them, I mean they literally said you must read them so...  ",37424,5700,2019-08-28 16:41:31,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Thank you 💕💕💕💕💕💕💕💕💕💕💕💕💕 ,75024,11040,2019-08-27 22:59:13,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Thank you 💘💘💘💘💘💘💘💘💘💘💘💘💘 ,49289,7482,2019-08-27 22:40:03,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Thank you 💗💗💗💗💗💗💗💗💗💗💗💗💗 ,67112,10438,2019-08-27 22:37:15,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @Deezer: A celebration of love 💕 🦋 @taylorswift13's new album #Lover is finally out 😍 Stream it here ▶️  ,0,1880,2019-08-27 22:08:12,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"There’s a dazzling haze, a mysterious way about you dear...
📷: @ShearerPhoto @GettyVIP ",51180,7623,2019-08-27 21:26:16,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"It’s you and me, there’s nothing like this 💘 ",34619,2858,2019-08-27 20:58:20,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I once believed love would be burning red, but it’s golden 💛 ",35333,2926,2019-08-27 20:50:44,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Threw out our cloaks and our daggers because it’s morning now. 💗 ,37025,2780,2019-08-27 20:44:20,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
They say the road gets hard and you get lost when you’re led by blind faith..But we might just get away with it 💗 ,25927,2330,2019-08-27 20:38:06,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"We bless the rains on Cornelia Street, memorize the creaks in the floor 💗 ",29636,2506,2019-08-27 20:33:49,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Thank you to the fans who voted, our excellent cast, @todrick , @drewkirsch and everyone who worked so hard on the You Need to Calm Down video. @vmas Video of the Year 🤯 I MEAN JUST WOW GUYS YOU DID THAT HUH 🙏🙏🎉
📷: @KevinMazur // @GettyVIP ",67419,8844,2019-08-27 20:16:33,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I’ll tell you the truth, but never goodbye 💗 ",50567,3816,2019-08-26 20:28:16,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"And I hope I never lose you, hope it never ends 💗 ",52468,4271,2019-08-26 20:16:53,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Lost my gloves, you give me one. Wanna hang out? Yeah, sounds like fun 🌸 ",31673,2615,2019-08-26 20:06:57,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
This ultraviolet morning light below tells me this love is worth the fight 💗 ,33506,2901,2019-08-26 19:59:11,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Just wanna lift you up and not let you go 💘 ,30987,2693,2019-08-26 19:50:55,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Barefoot in the kitchen, sacred new beginnings that became my religion. Listen. 💘 ",29720,2685,2019-08-26 19:43:06,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Ever since I saw Fleabag, I’ve been all ‘I can’t wait to see this woman host @nbcsnl’ and it’s happening now + I get to be there too = I am in shambles. 😭🙏 Oct 5th 🥳🎉 ",74094,8117,2019-08-26 17:31:40,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I think we *all* know how I feel about sequins ✨ @StellaMcCartney

New pieces are being added to the online store every day so keep checking back:  ",45188,5635,2019-08-25 21:03:39,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I get mystified by how this city screams your name.💘 ,40240,3505,2019-08-25 19:47:11,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I’m crazier for you than I was at sixteen. 💗 ,60471,5373,2019-08-25 19:38:14,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I want to drive away with you, I want your complications too 💗 ",37767,3173,2019-08-25 19:33:03,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I’m with you even if it makes me blue 💙 ,45457,4075,2019-08-25 19:25:09,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Honey without all the exes fights and flaws, we wouldn’t be standing here so tall. 💘 ",40204,3730,2019-08-25 19:15:08,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
You know I adore you 💗 ,43461,4004,2019-08-25 19:06:21,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
RT @pandoramusic: An album full of love 💘 Listen to @taylorswift13’s #Lover now:  ✨ #TaylorSwift ,0,2927,2019-08-25 17:59:54,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Stopped by the NYC pop up shop to celebrate Lover with the people who have made this week so insanely fun. Shout out to @CapitalOne for making the shop so NICE 💖 Love you guys so much! EVERYONE LOOKS SO CUTE IN THEIR STELLAxTS MERCH ,62694,7715,2019-08-24 22:58:16,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"I scream “For whatever it’s worth, I LOVE YOU AINT THAT THE WORST THING YOU EVER HEARD?” 💗 ",52166,4948,2019-08-24 20:47:14,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Shiny toy with a price, you know that I bought it 🥳💗😂 ",46315,4112,2019-08-24 20:34:18,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"We could follow the sparks, I’ll drive 💗 ",55788,4757,2019-08-24 20:26:29,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Good ones never wait 💗 ,41339,4044,2019-08-24 20:20:44,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Who could stay? You could stay. 💗 ,54008,5198,2019-08-24 20:15:21,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"This is our place, we make the rules. 💗 ",54302,5237,2019-08-24 20:09:52,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Fever dream high in the quiet of the night, you know that I caught it... 💗 ",42253,4076,2019-08-24 20:05:36,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I think the fishbowl scene is my favorite metaphor in the Lover video. And guys.. I’ve performed on stage with Christian Owens for years. He’s unbelievably talented and it was so amazing to have him in the Lover music video!  ,86774,13174,2019-08-24 19:18:25,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Had to go see the mural in person and it turns out she’s GLORIOUS. Thank you @spotify, it’s been an honor revealing new lyrics with you all week 🥰
📷: @KevinMazur @gettyimages ",89981,12924,2019-08-24 02:09:55,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
@halsey CONFIRMED.  🤝,59881,7010,2019-08-23 21:35:36,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"And I snuck in through the garden gate, every night that summer just to seal my fate // Stream Lover on @youtubemusic! ",97517,15727,2019-08-23 19:50:07,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Listen to “The Man” on @AppleMusic’s #NewMusicDaily playlist ✨  ,65298,11328,2019-08-23 13:41:53,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"This album is very much a celebration of love, in all its complexity, coziness, and chaos. It’s the first album of mine that I’ve ever owned, and I couldn’t be more proud. I’m so excited that #Lover is out NOW:  ",366562,80983,2019-08-23 04:05:22,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#Lover out in 30 minutes! ,107301,17910,2019-08-23 03:31:04,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @iHeartRadio: Starting at midnight, listen to a brand new @taylorswift13 song every hour on select iHeartRadio stations! Tomorrow, tune…",0,3250,2019-08-22 23:20:44,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"And so it goes, you two are dancing in a snow globe round and round... The Lover music video is out now!  ",121705,28106,2019-08-22 21:49:35,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"A fun thing is happening! Learn how to remix You Need to Calm Down in select Apple Stores at the #todayatapple Music Lab. 🎶
 @AppleMusic ",80414,13011,2019-08-22 15:45:38,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"RT @GMA: RT if you’re as excited as we are for #TaylorSwiftOnGMA TOMORROW! 🦋💘 

@TaylorSwift13
 ",0,5787,2019-08-21 21:09:41,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"3 days until Lover!!! ❤️❤️❤️ 

Pre-add it on @AppleMusic 
",78387,12966,2019-08-21 00:22:18,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
#StellaxTaylorSwift 💘 It’s been SO fun to dream up cute stuff with @StellaMcCartney to create a line inspired by my new album. Can’t wait to show you what we've been working on at the @YouTube Live on 8/22 at 5p ET! More info at  +  ,50673,7817,2019-08-20 19:47:32,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Sharing some never-before-heard lyrics from the new album every day + some of my favorite love songs on the Lover Enhanced Album playlist on @Spotify 😻  ,69922,11602,2019-08-20 13:30:08,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"- @amazonmusic: what color lips would you like for this commercial?

- Me: yes ",100821,16398,2019-08-19 16:53:42,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Okay NOW there are five holes in the fence 😬😺💋 ,136521,20284,2019-08-18 16:00:05,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Lover💕 Friday, August 23. 

Pre-add, pre-save, pre-order:  ",142521,38439,2019-08-16 19:34:47,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
There’s a dazzling haze... ,172691,27035,2019-08-16 18:38:32,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"Have I known you 20 seconds or 20 years?

 ",121443,32969,2019-08-16 04:30:22,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
New song “Lover” is out tonight at midnight eastern! 💘 The music video will premiere after a very exciting @YouTube Live situation on August 22 at 5pm eastern! ,96401,19311,2019-08-15 18:14:02,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
💗💗💗💗💗💗💗💗💗💗 ,127251,16333,2019-08-13 15:07:51,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
"The thirteens really jumped out. 💗@alexmorgan13 

 📸 @KevinMazur ",101321,10803,2019-08-12 03:04:06,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Threw a party to celebrate with the people who made the ME! &amp; YNTCD videos with me- and we had so much fun that ‘Drunk Taylor’ is trending on Twitter. CHEERS. 😆🍾👍👏 ,128415,17891,2019-08-11 21:28:43,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴 ,155781,20301,2019-08-11 00:07:54,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
Can’t stop won’t stop twinning with Paddington. 🐻 ,140117,17808,2019-08-09 02:52:34,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
I’d be a fearless leader. I’d be an alpha type. ,152048,23297,2019-08-08 23:10:25,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
💘 ,148603,19296,2019-08-08 18:05:09,"Happy, free, confused and lonely at the same time. Nov. 19th, 2021"
